,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Year,Lineup,GameID,QuarterID,PointID,PossessionID
0,2016-04-23 17:00,DC Breeze,46,D,0,1,Defense,Pull,,,Gord Harrison,6.586,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,1,1.0
1,2016-04-23 17:00,DC Breeze,46,D,0,1,Defense,D,,,Mike Jones,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,1,1.0
2,2016-04-23 17:00,DC Breeze,46,D,0,1,Offense,Catch,Gord Harrison,Alex Simmons,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,1,2.0
3,2016-04-23 17:00,DC Breeze,46,D,0,1,Offense,Drop,Alex Simmons,Mike Jones,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,1,2.0
4,2016-04-23 17:00,DC Breeze,46,D,0,1,Defense,Goal,,,Anonymous,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,1,3.0
5,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Sachin Raina,Thomson McKnight,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
6,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Thomson McKnight,Cameron Harris,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
7,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Cameron Harris,Jeff Lindquist,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
8,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Jeff Lindquist,Isaiah Masek-Kelly,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
9,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Isaiah Masek-Kelly,Adrian Yearwood,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
10,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Adrian Yearwood,Thomson McKnight,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
11,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Catch,Thomson McKnight,Isaiah Masek-Kelly,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
12,2016-04-23 17:00,DC Breeze,37,O,1,1,Offense,Goal,Isaiah Masek-Kelly,Adrian Yearwood,,,Sachin Raina,Jeff Lindquist,Cameron Harris,Adrian Yearwood,Nathan Hirst,Isaiah Masek-Kelly,Thomson McKnight,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Cameron Harris, Isaiah Masek-Kelly, Jeff Lindquist, Nathan Hirst, Sachin Raina, Thomson McKnight",1,1,2,1.0
13,2016-04-23 17:00,DC Breeze,83,D,2,1,Defense,Pull,,,Gord Harrison,5.191,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,1.0
14,2016-04-23 17:00,DC Breeze,83,D,2,1,Defense,Throwaway,,,Anonymous,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,1.0
15,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Catch,Gord Harrison,Alex Simmons,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
16,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Catch,Alex Simmons,Geoff Powell,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
17,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Catch,Geoff Powell,Alex Simmons,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
18,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Catch,Alex Simmons,Andrew Carroll,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
19,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Catch,Andrew Carroll,Remi Ojo,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
20,2016-04-23 17:00,DC Breeze,83,D,2,1,Offense,Goal,Remi Ojo,Jacky Hau,,,Mike Jones,Geoff Powell,Andrew Carroll,Jacky Hau,Gord Harrison,Alex Simmons,Remi Ojo,,,,,,,,,,,,,,,,,,,,,,263,,,,,,,,,,,Toronto Rush,2016,"Alex Simmons, Andrew Carroll, Geoff Powell, Gord Harrison, Jacky Hau, Mike Jones, Remi Ojo",1,1,3,2.0
21,2016-04-23 17:00,DC Breeze,40,D,3,1,Defense,Pull,,,Jaret Meron,7.166,Jaret Meron,Sachin Raina,Trevor Henry,Iain Mackenzie,Adrian Yearwood,Jay Boychuk,Bretton Tan,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,Toronto Rush,2016,"Adrian Yearwood, Bretton Tan, Iain Mackenzie, Jaret Meron, Jay Boychuk, Sachin Raina, Trevor Henry",1,1,4,1.0
