,Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3
0,0,Atlanta Hustle,AUDL 2015,A Olsen,Anders Olsen,,,
1,1,Atlanta Hustle,AUDL 2016,A Olsen,Anders Olsen,,,
2,2,Atlanta Hustle,AUDL 2017,A Olsen,Anders Olsen,,,
3,3,Atlanta Hustle,AUDL 2018,A Olsen,Anders Olsen,,,
4,4,Atlanta Hustle,AUDL 2016,A Taylor,Austin Taylor,,,
5,5,Atlanta Hustle,AUDL 2017,A Taylor,Austin Taylor,,,
6,6,Atlanta Hustle,AUDL 2018,A Taylor,Austin Taylor,,,
7,7,Atlanta Hustle,AUDL 2015,Allan L,Allan Laviolette,,,
8,8,Atlanta Hustle,AUDL 2016,Allan L,Allan Laviolette,,,
9,9,Atlanta Hustle,AUDL 2017,Allan L,Allan Laviolette,,,
10,10,Atlanta Hustle,AUDL 2018,Allan L,Allan Laviolette,,,
11,11,Atlanta Hustle,AUDL 2015,Archie,Ryan Archibald,,,
12,12,Atlanta Hustle,AUDL 2016,Archie,Ryan Archibald,,,
13,13,Atlanta Hustle,AUDL 2017,Archie,Ryan Archibald,,,
14,14,Atlanta Hustle,AUDL 2015,B Hannah,,,,
15,15,Atlanta Hustle,AUDL 2015,B. Liu,,,,
16,16,Atlanta Hustle,AUDL 2015,B. Moore,,,,
17,17,Atlanta Hustle,AUDL 2018,Batson,Sam Batson,,,
18,18,Atlanta Hustle,AUDL 2016,Berendes,David Berendes,,,
19,19,Atlanta Hustle,AUDL 2018,Big Mike,Mike Tillotson,,,
20,20,Atlanta Hustle,AUDL 2016,Birdsong,,,,
21,21,Atlanta Hustle,AUDL 2017,Birdsong,,,,
22,22,Atlanta Hustle,AUDL 2018,Birdsong,,,,
23,23,Atlanta Hustle,AUDL 2016,Boecking,Evan Boecking,,,
24,24,Atlanta Hustle,AUDL 2017,Boecking,Evan Boecking,,,
25,25,Atlanta Hustle,AUDL 2015,Boezi,,,,
26,26,Atlanta Hustle,AUDL 2016,Bradham,Robert Bradham,,,
27,27,Atlanta Hustle,AUDL 2017,Bradham,Robert Bradham,,,
28,28,Atlanta Hustle,AUDL 2016,Bray,Parker Bray,,,
29,29,Atlanta Hustle,AUDL 2015,Breault,,,,
30,30,Atlanta Hustle,AUDL 2016,Breault,,,,
31,31,Atlanta Hustle,AUDL 2018,Burgess,Adam Burgess,,,
32,32,Atlanta Hustle,AUDL 2017,Bush,Josh Bush,,,
33,33,Atlanta Hustle,AUDL 2018,Bush,Josh Bush,,,
34,34,Atlanta Hustle,AUDL 2016,C Olsen,Christian Olsen,,,
35,35,Atlanta Hustle,AUDL 2017,C Olsen,Christian Olsen,,,
36,36,Atlanta Hustle,AUDL 2018,C Olsen,Christian Olsen,,,
37,37,Atlanta Hustle,AUDL 2015,C. Olsen,Christian Olsen,,,
38,38,Atlanta Hustle,AUDL 2017,Caldwell,Andrell Caldwell,,,
39,39,Atlanta Hustle,AUDL 2018,Caldwell,Andrell Caldwell,,,
40,40,Atlanta Hustle,AUDL 2018,Cary,Mason Cary,,,
41,41,Atlanta Hustle,AUDL 2018,Crowe,Jason Crowe,,,
42,42,Atlanta Hustle,AUDL 2018,Cutts,Hunter Cutts,,,
43,43,Atlanta Hustle,AUDL 2015,D Cox,,,,
44,44,Atlanta Hustle,AUDL 2018,Danny On,Danny On,,,
45,45,Atlanta Hustle,AUDL 2016,Dylan,Dylan Tunnell,,,
46,46,Atlanta Hustle,AUDL 2017,Dylan,Dylan Tunnell,,,
47,47,Atlanta Hustle,AUDL 2015,Dylan T,Dylan Tunnell,,,
48,48,Atlanta Hustle,AUDL 2016,Erickson,,,,
49,49,Atlanta Hustle,AUDL 2015,F Wooten,,,,
50,50,Atlanta Hustle,AUDL 2018,French,Tyler French,,,
51,51,Atlanta Hustle,AUDL 2016,Gainer,Sam Gainer,,,
52,52,Atlanta Hustle,AUDL 2017,Gainer,Sam Gainer,,,
53,53,Atlanta Hustle,AUDL 2018,Gainer,Sam Gainer,,,
54,54,Atlanta Hustle,AUDL 2017,Haskell,,,,
55,55,Atlanta Hustle,AUDL 2016,Hicks,,,,
56,56,Atlanta Hustle,AUDL 2018,Hunt,Hunter Cutts,,,
57,57,Atlanta Hustle,AUDL 2017,Hunter,Nick Hunter,,,
58,58,Atlanta Hustle,AUDL 2015,J Clark,,,,
59,59,Atlanta Hustle,AUDL 2015,J Feng,,,,
60,60,Atlanta Hustle,AUDL 2016,JP Burns,JP Burns,,,
61,61,Atlanta Hustle,AUDL 2017,JP Burns,JP Burns,,,
62,62,Atlanta Hustle,AUDL 2018,JP Burns,JP Burns,,,
63,63,Atlanta Hustle,AUDL 2015,Jack K,,,,
64,64,Atlanta Hustle,AUDL 2017,Jaime,Jaime Perez,,,
65,65,Atlanta Hustle,AUDL 2018,Jaime,Jaime Perez,,,
66,66,Atlanta Hustle,AUDL 2016,Jon Fey,,,,
67,67,Atlanta Hustle,AUDL 2017,Justin M,Justin Mattingly,,,
68,68,Atlanta Hustle,AUDL 2018,Karl E,Karl Ekwurtzel,,,
69,69,Atlanta Hustle,AUDL 2017,Kelvin,Kelvin Williams,,,
70,70,Atlanta Hustle,AUDL 2018,Kelvin,Kelvin Williams,,,
71,71,Atlanta Hustle,AUDL 2016,Kelvin W,Kelvin Williams,,,
72,72,Atlanta Hustle,AUDL 2016,Knowles,Matthew Knowles,,,
73,73,Atlanta Hustle,AUDL 2017,Knowles,Matthew Knowles,,,
74,74,Atlanta Hustle,AUDL 2018,Knowles,Matthew Knowles,,,
75,75,Atlanta Hustle,AUDL 2015,Kyle S,Kyle Stapleton,,,
76,76,Atlanta Hustle,AUDL 2016,Kyle S,Kyle Stapleton,,,
77,77,Atlanta Hustle,AUDL 2017,Kyle S,Kyle Stapleton,,,
78,78,Atlanta Hustle,AUDL 2018,Kyle S,Kyle Stapleton,,,
79,79,Atlanta Hustle,AUDL 2017,Lally,Paul Lally,,,
80,80,Atlanta Hustle,AUDL 2016,Leonard,Max Leonard,,,
81,81,Atlanta Hustle,AUDL 2017,Leonard,Max Leonard,,,
82,82,Atlanta Hustle,AUDL 2016,Little,,,,
83,83,Atlanta Hustle,AUDL 2016,M Smith,Matt Smith,,,
84,84,Atlanta Hustle,AUDL 2017,M Smith,Matt Smith,,,
85,85,Atlanta Hustle,AUDL 2015,M Spear,,,,
86,86,Atlanta Hustle,AUDL 2015,M. Poole,,,,
87,87,Atlanta Hustle,AUDL 2015,Matt K.,,,,
88,88,Atlanta Hustle,AUDL 2015,Matt S,Matt Smith,,,
89,89,Atlanta Hustle,AUDL 2018,Matt S,Matt Smith,,,
90,90,Atlanta Hustle,AUDL 2017,Micah Jo,,,,
91,91,Atlanta Hustle,AUDL 2018,Micah Jo,,,,
92,92,Atlanta Hustle,AUDL 2018,Minch,Taylor Minch,,,
93,93,Atlanta Hustle,AUDL 2016,NHaskell,,,,
94,94,Atlanta Hustle,AUDL 2017,Newman,,,,
95,95,Atlanta Hustle,AUDL 2017,Parker,Parker Bray,,,
96,96,Atlanta Hustle,AUDL 2018,Parker,Parker Bray,,,
97,97,Atlanta Hustle,AUDL 2018,Patrick,Patrick Dougherty,,,
98,98,Atlanta Hustle,AUDL 2017,Perivier,Jacques Perivier,,,
99,99,Atlanta Hustle,AUDL 2018,Perivier,Jacques Perivier,,,
100,100,Atlanta Hustle,AUDL 2018,Player,Player Pierce,,,
101,101,Atlanta Hustle,AUDL 2016,Poole,,,,
102,102,Atlanta Hustle,AUDL 2015,R James,,,,
103,103,Atlanta Hustle,AUDL 2015,R Runner,,,,
104,104,Atlanta Hustle,AUDL 2015,RBradham,Robert Bradham,,,
105,105,Atlanta Hustle,AUDL 2015,RSimmons,,,,
106,106,Atlanta Hustle,AUDL 2018,Rae,Carter Rae,,,
107,107,Atlanta Hustle,AUDL 2018,Rogers,Devon Rogers,,,
108,108,Atlanta Hustle,AUDL 2016,Runner,,,,
109,109,Atlanta Hustle,AUDL 2015,S Sears,Sean Sears,,,
110,110,Atlanta Hustle,AUDL 2015,S. Hicks,,,,
111,111,Atlanta Hustle,AUDL 2016,Sansbury,,,,
112,112,Atlanta Hustle,AUDL 2016,Sears,Sean Sears,,,
113,113,Atlanta Hustle,AUDL 2017,Sears,Sean Sears,,,
114,114,Atlanta Hustle,AUDL 2015,Sebbi D,,,,
115,115,Atlanta Hustle,AUDL 2016,Sperling,Daniel Sperling,,,
116,116,Atlanta Hustle,AUDL 2017,Sperling,Daniel Sperling,,,
117,117,Atlanta Hustle,AUDL 2018,Sperling,Daniel Sperling,,,
118,118,Atlanta Hustle,AUDL 2016,Staber,Karl Staber,,,
119,119,Atlanta Hustle,AUDL 2017,Staber,Karl Staber,,,
120,120,Atlanta Hustle,AUDL 2016,Sun,Sun Choi,,,
121,121,Atlanta Hustle,AUDL 2017,Sun,Sun Choi,,,
122,122,Atlanta Hustle,AUDL 2018,Sun,Sun Choi,,,
123,123,Atlanta Hustle,AUDL 2015,Sun Choi,Sun Choi,,,
124,124,Atlanta Hustle,AUDL 2015,T Spinks,,Trenton Spinks,,
125,125,Atlanta Hustle,AUDL 2015,TGoforth,Taylor Goforth,,,
126,126,Atlanta Hustle,AUDL 2016,The Law,,,,
127,127,Atlanta Hustle,AUDL 2017,Thor,Josh Turner,,,
128,128,Atlanta Hustle,AUDL 2018,Thor,Josh Turner,,,
129,129,Atlanta Hustle,AUDL 2016,Tree,Taylor Goforth,,,
130,130,Atlanta Hustle,AUDL 2017,Tree,Taylor Goforth,,,
131,131,Atlanta Hustle,AUDL 2016,Trenton,Trenton Spinks,,,
132,132,Atlanta Hustle,AUDL 2017,Trenton,Trenton Spinks,,,
133,133,Atlanta Hustle,AUDL 2018,Trenton,Trenton Spinks,,,
134,134,Atlanta Hustle,AUDL 2016,Vickroy,Nathan Vickroy,,,
135,135,Atlanta Hustle,AUDL 2017,Vickroy,Nathan Vickroy,,,
136,136,Atlanta Hustle,AUDL 2016,Walsh,,,,
137,137,Atlanta Hustle,AUDL 2016,Will,,,,
138,138,Atlanta Hustle,AUDL 2018,Will L,Will Lindquist,,,
139,139,Atlanta Hustle,AUDL 2016,Wooten,,,,
140,140,Atlanta Hustle,AUDL 2016,Yusuf,Yusuf Abdullah,,,
141,141,Atlanta Hustle,AUDL 2017,Yusuf,Yusuf Abdullah,,,
142,142,Atlanta Hustle,AUDL 2018,Yusuf,Yusuf Abdullah,,,
143,143,Austin Sol,AUDL 2018,A Davis,Aubrey Davis,,,
144,144,Austin Sol,AUDL 2018,A Walch,Andrew Walch,,,
145,145,Austin Sol,AUDL 2018,ABrouwer,,,,
146,146,Austin Sol,AUDL 2018,B Adams,Brendan Adams,,,
147,147,Austin Sol,AUDL 2018,B Gfroer,Brian Gfroerer,,,
148,148,Austin Sol,AUDL 2018,B Gramma,,,,
149,149,Austin Sol,AUDL 2016,Bautis V,,,,
150,150,Austin Sol,AUDL 2017,Bautis V,,,,
151,151,Austin Sol,AUDL 2016,Bennet M,Mitchell Bennett,,,
152,152,Austin Sol,AUDL 2017,Bennet M,Mitchell Bennett,,,
153,153,Austin Sol,AUDL 2017,Best J,,,,
154,154,Austin Sol,AUDL 2017,Biersc M,Matthew Bierschenk,,,
155,155,Austin Sol,AUDL 2018,Bigley,Ryan Bigley,,,
156,156,Austin Sol,AUDL 2016,Bigley R,,Ryan Bigley,,
157,157,Austin Sol,AUDL 2017,Bigley R,,Ryan Bigley,,
158,158,Austin Sol,AUDL 2016,Boyea D,,,,
159,159,Austin Sol,AUDL 2016,Brooks C,,Chris Brooks,,
160,160,Austin Sol,AUDL 2017,Brooks C,,Chris Brooks,,
161,161,Austin Sol,AUDL 2018,C Brooks,Chris Brooks,,,
162,162,Austin Sol,AUDL 2018,C Cunnin,Chase Cunningham,,,
163,163,Austin Sol,AUDL 2018,C Grimm,Christopher Grimm,,,
164,164,Austin Sol,AUDL 2018,C Mika,Corey Mika,,,
165,165,Austin Sol,AUDL 2018,C Vargas,Carlos Vargas,,,
166,166,Austin Sol,AUDL 2017,Cecil J,John Cecil,,,
167,167,Austin Sol,AUDL 2016,Clutto J,,,,
168,168,Austin Sol,AUDL 2016,Cunnin C,Chase Cunningham,,,
169,169,Austin Sol,AUDL 2017,Cunnin C,Chase Cunningham,,,
170,170,Austin Sol,AUDL 2018,D Richar,Doug Richardson,,,
171,171,Austin Sol,AUDL 2017,Daftar K,Kamron Daftari,,,
172,172,Austin Sol,AUDL 2017,Davis A,,,,
173,173,Austin Sol,AUDL 2017,Deneco C,Caleb Denecour,,,
174,174,Austin Sol,AUDL 2016,Denenc C,,,,
175,175,Austin Sol,AUDL 2017,Dial B,Brandon Dial,,,
176,176,Austin Sol,AUDL 2018,E Moore,Elliott Moore,,,
177,177,Austin Sol,AUDL 2018,EPollack,Ethan Pollack,,,
178,178,Austin Sol,AUDL 2017,Frohli J,Johnny Frohlichstein,,,
179,179,Austin Sol,AUDL 2016,Graman B,,,,
180,180,Austin Sol,AUDL 2017,Graman B,,,,
181,181,Austin Sol,AUDL 2016,Halpri K,,,,
182,182,Austin Sol,AUDL 2016,Hays M,Michael Hays,,,
183,183,Austin Sol,AUDL 2017,Hays M,Michael Hays,,,
184,184,Austin Sol,AUDL 2017,Henke K,,,,
185,185,Austin Sol,AUDL 2016,Hillis E,,,,
186,186,Austin Sol,AUDL 2016,Holler J,,,,
187,187,Austin Sol,AUDL 2018,J Cecil,John Cecil,,,
188,188,Austin Sol,AUDL 2018,J Wolfe,Jerrod Wolfe,,,
189,189,Austin Sol,AUDL 2018,J Zdrodo,Joshua Zdrodowski,,,
190,190,Austin Sol,AUDL 2018,JCecil,John Cecil,,,
191,191,Austin Sol,AUDL 2018,JHollera,Jason Holleran,,,
192,192,Austin Sol,AUDL 2018,JLoskorn,Jeff Loskorn,,,
193,193,Austin Sol,AUDL 2018,K Daftar,Kamron Daftari,,,
194,194,Austin Sol,AUDL 2018,K Henke,Kyle Henke,,,
195,195,Austin Sol,AUDL 2018,K Thomas,Kiran Thomas,,,
196,196,Austin Sol,AUDL 2018,Kamron D,Kamron Daftari,,,
197,197,Austin Sol,AUDL 2018,Kevin Ha,Kevin Halprin,,,
198,198,Austin Sol,AUDL 2016,Kinney L,Logan Kinney,,,
199,199,Austin Sol,AUDL 2017,Kinney L,Logan Kinney,,,
200,200,Austin Sol,AUDL 2016,Lewis B,,,,
201,201,Austin Sol,AUDL 2016,Loskor J,,Jeff Loskorn,,
202,202,Austin Sol,AUDL 2017,Loskor J,,Jeff Loskorn,,
203,203,Austin Sol,AUDL 2018,M Biersc,Matthew Bierschenk,,,
204,204,Austin Sol,AUDL 2018,M Cook,Max Cook,,,
205,205,Austin Sol,AUDL 2018,M Natenb,Michael Natenberg,,,
206,206,Austin Sol,AUDL 2018,M Walter,Mick Walter,,,
207,207,Austin Sol,AUDL 2018,MMatthis,Michael Matthis,,,
208,208,Austin Sol,AUDL 2018,MaBennet,Matt Bennett,,,
209,209,Austin Sol,AUDL 2016,Matthi M,,,,
210,210,Austin Sol,AUDL 2017,Matthi M,,,,
211,211,Austin Sol,AUDL 2018,MiBennet,Mitchell Bennett,,,
212,212,Austin Sol,AUDL 2016,Mock N,,,,
213,213,Austin Sol,AUDL 2017,Mock N,,,,
214,214,Austin Sol,AUDL 2017,Moore E,Elliott Moore,,,
215,215,Austin Sol,AUDL 2016,Mosola L,Lucky Mosola,,,
216,216,Austin Sol,AUDL 2017,Mosola L,Lucky Mosola,,,
217,217,Austin Sol,AUDL 2018,Murphy,Sam Murphy,,,
218,218,Austin Sol,AUDL 2018,N Whale,Nicholas Whale,,,
219,219,Austin Sol,AUDL 2018,Naji,Steven Naji,,,
220,220,Austin Sol,AUDL 2017,Naji S,Steven Naji,,,
221,221,Austin Sol,AUDL 2018,Nash Moc,Nash Mock,,,
222,222,Austin Sol,AUDL 2016,Orloff R,Rory Orloff,,,
223,223,Austin Sol,AUDL 2017,Orloff R,Rory Orloff,,,
224,224,Austin Sol,AUDL 2018,P Starke,Paul Starkel,,,
225,225,Austin Sol,AUDL 2016,Poinde D,,,,
226,226,Austin Sol,AUDL 2016,Pollac E,Ethan Pollack,,,
227,227,Austin Sol,AUDL 2017,Pollac E,Ethan Pollack,,,
228,228,Austin Sol,AUDL 2016,Purcel R,Ryan Purcell,,,
229,229,Austin Sol,AUDL 2017,Purcel R,Ryan Purcell,,,
230,230,Austin Sol,AUDL 2018,R Lewis,Robert Lewis,,,
231,231,Austin Sol,AUDL 2018,R Orloff,Rory Orloff,,,
232,232,Austin Sol,AUDL 2018,RPurcell,Ryan Purcell,,,
233,233,Austin Sol,AUDL 2017,Reinha J,Jake Reinhardt,,,
234,234,Austin Sol,AUDL 2016,Richar D,Doug Richardson,,,
235,235,Austin Sol,AUDL 2017,Richar D,Doug Richardson,,,
236,236,Austin Sol,AUDL 2018,Rogers,Ferdia Rogers,,,
237,237,Austin Sol,AUDL 2016,Sackma C,,,,
238,238,Austin Sol,AUDL 2017,Sany N,Nathan Sany,,,
239,239,Austin Sol,AUDL 2017,Schafe J,Jason Schafer,,,
240,240,Austin Sol,AUDL 2016,Starke P,,Paul Starkel,,
241,241,Austin Sol,AUDL 2017,Starke P,,Paul Starkel,,
242,242,Austin Sol,AUDL 2018,T Chiu,Tyler Chiu,,,
243,243,Austin Sol,AUDL 2018,Unknown,,,,
244,244,Austin Sol,AUDL 2018,VRenshaw,Valley Renshaw,,,
245,245,Austin Sol,AUDL 2017,Vargas C,Carlos Vargas,,,
246,246,Austin Sol,AUDL 2016,Walch A,Andrew Walch,,,
247,247,Austin Sol,AUDL 2017,Walch A,Andrew Walch,,,
248,248,Austin Sol,AUDL 2017,Walter M,Mick Walter,,,
249,249,Austin Sol,AUDL 2016,Wilder C,Carson Wilder,,,
250,250,Austin Sol,AUDL 2017,Wilder C,Carson Wilder,,,
251,251,Austin Sol,AUDL 2016,Wolfe J,,,,
252,252,Charlotte Express,AUDL 2015,Barry I,,,,
253,253,Charlotte Express,AUDL 2016,Bode M,Matt Bode,,,
254,254,Charlotte Express,AUDL 2015,Bostia A,,,,
255,255,Charlotte Express,AUDL 2015,Burns E,,,,
256,256,Charlotte Express,AUDL 2016,Cohen A,,,,
257,257,Charlotte Express,AUDL 2016,Colicc C,,,,
258,258,Charlotte Express,AUDL 2016,Cooper S,,,,
259,259,Charlotte Express,AUDL 2016,Fairfa J,Jacob Fairfax,,,
260,260,Charlotte Express,AUDL 2015,Fontai S,,,,
261,261,Charlotte Express,AUDL 2015,Fox E,,,,
262,262,Charlotte Express,AUDL 2015,Gardne M,,,,
263,263,Charlotte Express,AUDL 2016,Gardne M,,,,
264,264,Charlotte Express,AUDL 2015,Gerber C,,,,
265,265,Charlotte Express,AUDL 2015,Glenn M,,,,
266,266,Charlotte Express,AUDL 2016,Goff N,Nate Goff,,,
267,267,Charlotte Express,AUDL 2015,Grunin A,,,,
268,268,Charlotte Express,AUDL 2016,Grunin A,,,,
269,269,Charlotte Express,AUDL 2015,Hood M,Micah Hood,,,
270,270,Charlotte Express,AUDL 2016,Hood M,Micah Hood,,,
271,271,Charlotte Express,AUDL 2015,Howey E,,,,
272,272,Charlotte Express,AUDL 2016,Howey E,,,,
273,273,Charlotte Express,AUDL 2015,Johnso C,,,,
274,274,Charlotte Express,AUDL 2015,Kelley S,,,,
275,275,Charlotte Express,AUDL 2016,Kelley S,,,,
276,276,Charlotte Express,AUDL 2015,Lee S,,,,
277,277,Charlotte Express,AUDL 2016,Lee S,,,,
278,278,Charlotte Express,AUDL 2015,Lieber J,,,,
279,279,Charlotte Express,AUDL 2016,Lieber J,,,,
280,280,Charlotte Express,AUDL 2015,McCall S,,,,
281,281,Charlotte Express,AUDL 2016,McSher C,,,,
282,282,Charlotte Express,AUDL 2016,Minch T,,,,
283,283,Charlotte Express,AUDL 2016,Mossma D,,,,
284,284,Charlotte Express,AUDL 2015,Muniz C,,,,
285,285,Charlotte Express,AUDL 2016,Muniz C,,,,
286,286,Charlotte Express,AUDL 2015,Nordeg J,,,,
287,287,Charlotte Express,AUDL 2016,Nordgr J,,,,
288,288,Charlotte Express,AUDL 2015,Olson E,,,,
289,289,Charlotte Express,AUDL 2016,Olson E,,,,
290,290,Charlotte Express,AUDL 2016,Polk J,,,,
291,291,Charlotte Express,AUDL 2015,Porter K,,,,
292,292,Charlotte Express,AUDL 2016,Porter K,,,,
293,293,Charlotte Express,AUDL 2015,Russel A,,,,
294,294,Charlotte Express,AUDL 2016,Ryan A,,,,
295,295,Charlotte Express,AUDL 2015,Saffa Z,,,,
296,296,Charlotte Express,AUDL 2015,Schanz R,,,,
297,297,Charlotte Express,AUDL 2015,Schopl D,,,,
298,298,Charlotte Express,AUDL 2015,Silva K,,,,
299,299,Charlotte Express,AUDL 2016,Silva K,,,,
300,300,Charlotte Express,AUDL 2015,Sisco S,,,,
301,301,Charlotte Express,AUDL 2016,Sisco S,,,,
302,302,Charlotte Express,AUDL 2015,Stone J,,,,
303,303,Charlotte Express,AUDL 2016,Stone J,,,,
304,304,Charlotte Express,AUDL 2015,Stukes M,,,,
305,305,Charlotte Express,AUDL 2016,Vickro A,,,,
306,306,Charlotte Express,AUDL 2016,Weeks P,,,,
307,307,Charlotte Express,AUDL 2015,Welchm D,,,,
308,308,Charlotte Express,AUDL 2016,Welchm D,,,,
309,309,Charlotte Express,AUDL 2016,Werkme R,,,,
310,310,Charlotte Express,AUDL 2015,Whitti G,,,,
311,311,Chicago Wildfire,AUDL 2015,AJ,A.J. Nelson,,,
312,312,Chicago Wildfire,AUDL 2016,AJ,A.J. Nelson,,,
313,313,Chicago Wildfire,AUDL 2015,Adrian,,,,
314,314,Chicago Wildfire,AUDL 2016,Adrian,,,,
315,315,Chicago Wildfire,AUDL 2014,Aj Nelso,A.J. Nelson,,,
316,316,Chicago Wildfire,AUDL 2014,Alex D-W,,,,
317,317,Chicago Wildfire,AUDL 2014,Andy N,,,,
318,318,Chicago Wildfire,AUDL 2018,Bill,Bill Kluender,,,
319,319,Chicago Wildfire,AUDL 2015,Bob,,Bob Liu,,
320,320,Chicago Wildfire,AUDL 2014,Bob L,Bob Liu,,,
321,321,Chicago Wildfire,AUDL 2014,Brett K,,Brett Matzuka,,
322,322,Chicago Wildfire,AUDL 2015,Brodie,Brodie Smith,,,
323,323,Chicago Wildfire,AUDL 2014,Brodie S,Brodie Smith,,,
324,324,Chicago Wildfire,AUDL 2018,Bruno,Bruno,,,
325,325,Chicago Wildfire,AUDL 2018,CJ,CJ O'Brien,,,
326,326,Chicago Wildfire,AUDL 2014,Casey D,,,,
327,327,Chicago Wildfire,AUDL 2016,Champe,Alex Champe,,,
328,328,Chicago Wildfire,AUDL 2017,Champe,Alex Champe,,,
329,329,Chicago Wildfire,AUDL 2018,Chowder,Chowder,,,
330,330,Chicago Wildfire,AUDL 2014,Chris V,,,,
331,331,Chicago Wildfire,AUDL 2015,Cullen,,,,
332,332,Chicago Wildfire,AUDL 2014,Cullen G,,,,
333,333,Chicago Wildfire,AUDL 2015,DW,,,,
334,334,Chicago Wildfire,AUDL 2016,DW,,,,
335,335,Chicago Wildfire,AUDL 2014,Dan W,,,,
336,336,Chicago Wildfire,AUDL 2014,Dane O,,,,
337,337,Chicago Wildfire,AUDL 2015,Danny,Dan Miller,,,
338,338,Chicago Wildfire,AUDL 2018,Danny,Dan Miller,,,
339,339,Chicago Wildfire,AUDL 2018,Dave,David Woods,,,
340,340,Chicago Wildfire,AUDL 2018,Drew,Drew Levorsen,,,
341,341,Chicago Wildfire,AUDL 2016,Egan,Michael Egan,,,
342,342,Chicago Wildfire,AUDL 2017,Egan,Michael Egan,,,
343,343,Chicago Wildfire,AUDL 2015,Fergus,,,,
344,344,Chicago Wildfire,AUDL 2016,Fergus,,,,
345,345,Chicago Wildfire,AUDL 2016,Furse,,,,
346,346,Chicago Wildfire,AUDL 2017,Gallaghe,Tommy Gallagher,,,
347,347,Chicago Wildfire,AUDL 2014,Gary L,Gary LeDonne,,,
348,348,Chicago Wildfire,AUDL 2016,Geoff,,,,
349,349,Chicago Wildfire,AUDL 2014,Geoff S,,,,
350,350,Chicago Wildfire,AUDL 2014,George H,,,,
351,351,Chicago Wildfire,AUDL 2018,Goff,Nate Goff,,,
352,352,Chicago Wildfire,AUDL 2015,Goose,Goose Helton,,,
353,353,Chicago Wildfire,AUDL 2014,Goose H,Goose Helton,,,
354,354,Chicago Wildfire,AUDL 2018,Grant,Grant Zukowski,,,
355,355,Chicago Wildfire,AUDL 2014,Greg S,Gregory Slover,,,
356,356,Chicago Wildfire,AUDL 2016,Hidaka,,,,
357,357,Chicago Wildfire,AUDL 2015,J Silver,,,,
358,358,Chicago Wildfire,AUDL 2016,J-Rob,,,,
359,359,Chicago Wildfire,AUDL 2015,JRob,,,,
360,360,Chicago Wildfire,AUDL 2015,JSS,,,,
361,361,Chicago Wildfire,AUDL 2015,Jack,Jack Shey,,,
362,362,Chicago Wildfire,AUDL 2018,Jack,Jack Shey,,,
363,363,Chicago Wildfire,AUDL 2014,James R,,James Sykora,,
364,364,Chicago Wildfire,AUDL 2017,Janas,Pawel Janas,,,
365,365,Chicago Wildfire,AUDL 2018,Jason,Jason Vallee,,,
366,366,Chicago Wildfire,AUDL 2018,Jeff,Jeff Zhao,,,
367,367,Chicago Wildfire,AUDL 2018,Jeremy,Jeremy Burril,,,
368,368,Chicago Wildfire,AUDL 2015,Jimmy,Jimmy Robin,,,
369,369,Chicago Wildfire,AUDL 2018,Jimmy,James Sykora,,,
370,370,Chicago Wildfire,AUDL 2014,John K,,,,
371,371,Chicago Wildfire,AUDL 2016,Johnson,Eric Johnson,,,
372,372,Chicago Wildfire,AUDL 2017,Johnson,Eric Johnson,,,
373,373,Chicago Wildfire,AUDL 2018,Judah,Judah Newman,,,
374,374,Chicago Wildfire,AUDL 2018,Karl,Karl Kingma,,,
375,375,Chicago Wildfire,AUDL 2015,Kaufmann,,,,
376,376,Chicago Wildfire,AUDL 2016,Kaufmann,,,,
377,377,Chicago Wildfire,AUDL 2015,Kennedy,,,,
378,378,Chicago Wildfire,AUDL 2014,Kevin K,,,,
379,379,Chicago Wildfire,AUDL 2017,Kingma,Karl Kingma,,,
380,380,Chicago Wildfire,AUDL 2017,Kluender,Bill Kluender,,,
381,381,Chicago Wildfire,AUDL 2017,Kuhl,Trent Kuhl,,,
382,382,Chicago Wildfire,AUDL 2018,Kurt,Kurt Gibson,,,
383,383,Chicago Wildfire,AUDL 2017,Levorsen,Drew Levorsen,,,
384,384,Chicago Wildfire,AUDL 2018,Mater,Matt LeMaitre,,,
385,385,Chicago Wildfire,AUDL 2015,MattSteg,,,,
386,386,Chicago Wildfire,AUDL 2015,Matzuka,Brett Matzuka,,,
387,387,Chicago Wildfire,AUDL 2015,Max,Max Trotter,,,
388,388,Chicago Wildfire,AUDL 2018,Max,Max Trotter,,,
389,389,Chicago Wildfire,AUDL 2016,Miller,Dan Miller,,,
390,390,Chicago Wildfire,AUDL 2017,Miller,Dan Miller,,,
391,391,Chicago Wildfire,AUDL 2018,Neal,Neal Phelps,,,
392,392,Chicago Wildfire,AUDL 2014,Neal P,,Neal Phelps,,
393,393,Chicago Wildfire,AUDL 2015,Neil,,,,
394,394,Chicago Wildfire,AUDL 2017,Newman,Judah Newman,,,
395,395,Chicago Wildfire,AUDL 2018,Nick,Nick,,,
396,396,Chicago Wildfire,AUDL 2018,Nicky,Nicky Golini,,,
397,397,Chicago Wildfire,AUDL 2017,O'Brien,CJ O'Brien,,,
398,398,Chicago Wildfire,AUDL 2016,Pardo,Michael Pardo,,,
399,399,Chicago Wildfire,AUDL 2017,Pardo,Michael Pardo,,,
400,400,Chicago Wildfire,AUDL 2018,Pardo,Michael Pardo,,,
