,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2016-04-02 19:06,Charlotte Express,56,O,1,0,Offense,Catch,Jonathan Nethercutt,David Snoke,,,Tommy Lamar,Brian Casey,Justin Allen,Ben Dieter,David Snoke,Jarrett Bowen,Jonathan Nethercutt,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Raleigh Flyers,AUDL 2016
1,2016-04-02 19:06,Charlotte Express,56,O,1,0,Offense,Catch,David Snoke,Tommy Lamar,,,Tommy Lamar,Brian Casey,Justin Allen,Ben Dieter,David Snoke,Jarrett Bowen,Jonathan Nethercutt,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,Raleigh Flyers,AUDL 2016
2,2016-04-02 19:06,Charlotte Express,56,O,1,0,Offense,Throwaway,Tommy Lamar,,,,Tommy Lamar,Brian Casey,Justin Allen,Ben Dieter,David Snoke,Jarrett Bowen,Jonathan Nethercutt,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,Raleigh Flyers,AUDL 2016
3,2016-04-02 19:06,Charlotte Express,56,O,1,0,Defense,D,,,Tommy Lamar,,Tommy Lamar,Brian Casey,Justin Allen,Ben Dieter,David Snoke,Jarrett Bowen,Jonathan Nethercutt,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,Raleigh Flyers,AUDL 2016
4,2016-04-02 19:06,Charlotte Express,56,O,1,0,Offense,Goal,David Snoke,Jarrett Bowen,,,Tommy Lamar,Brian Casey,Justin Allen,Ben Dieter,David Snoke,Jarrett Bowen,Jonathan Nethercutt,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,Raleigh Flyers,AUDL 2016
5,2016-04-02 19:06,Charlotte Express,166,D,1,1,Defense,Pull,,,Hunter Taylor,,Tim McAllister,J Bender,Jake Coleman,Hunter Taylor,Tristan Green,Noah Saul,Ryan Sitler,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,Raleigh Flyers,AUDL 2016
6,2016-04-02 19:06,Charlotte Express,166,D,1,1,Defense,Throwaway,,,,,Tim McAllister,J Bender,Jake Coleman,Hunter Taylor,Tristan Green,Noah Saul,Ryan Sitler,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,Raleigh Flyers,AUDL 2016
7,2016-04-02 19:06,Charlotte Express,166,D,1,1,Offense,Catch,Noah Saul,Tristan Green,,,Tim McAllister,J Bender,Jake Coleman,Hunter Taylor,Tristan Green,Noah Saul,Ryan Sitler,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,Raleigh Flyers,AUDL 2016
8,2016-04-02 19:06,Charlotte Express,166,D,1,1,Offense,Catch,Tristan Green,Noah Saul,,,Tim McAllister,J Bender,Jake Coleman,Hunter Taylor,Tristan Green,Noah Saul,Ryan Sitler,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,Raleigh Flyers,AUDL 2016
9,2016-04-02 19:06,Charlotte Express,166,D,1,1,Offense,Catch,Noah Saul,Hunter Taylor,,,Tim McAllister,J Bender,Jake Coleman,Hunter Taylor,Tristan Green,Noah Saul,Ryan Sitler,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,Raleigh Flyers,AUDL 2016
