,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2017-04-01 17:58,San Francisco FlameThrowers,25,D,0,1,Defense,Pull,,,Matthew Crawford,,Kelly Van Arsdale,Matthew Crawford,Brandon Fein,Nicholas Alexander,Ethan Falat,Andy Smith,James Yeager,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,San Jose Spiders,AUDL 2017
1,2017-04-01 17:58,San Francisco FlameThrowers,25,D,0,1,Defense,Throwaway,,,,,Kelly Van Arsdale,Matthew Crawford,Brandon Fein,Nicholas Alexander,Ethan Falat,Andy Smith,James Yeager,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,San Jose Spiders,AUDL 2017
2,2017-04-01 17:58,San Francisco FlameThrowers,25,D,0,1,Offense,Catch,James Yeager,Andy Smith,,,Kelly Van Arsdale,Matthew Crawford,Brandon Fein,Nicholas Alexander,Ethan Falat,Andy Smith,James Yeager,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,San Jose Spiders,AUDL 2017
3,2017-04-01 17:58,San Francisco FlameThrowers,25,D,0,1,Offense,Drop,Andy Smith,Kelly Van Arsdale,,,Kelly Van Arsdale,Matthew Crawford,Brandon Fein,Nicholas Alexander,Ethan Falat,Andy Smith,James Yeager,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,San Jose Spiders,AUDL 2017
4,2017-04-01 17:58,San Francisco FlameThrowers,25,D,0,1,Defense,Goal,,,,,Kelly Van Arsdale,Matthew Crawford,Brandon Fein,Nicholas Alexander,Ethan Falat,Andy Smith,James Yeager,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,San Jose Spiders,AUDL 2017
5,2017-04-01 17:58,San Francisco FlameThrowers,104,O,1,1,Offense,Catch,Steven Chang,Chuck Cao,,,Evan Brydon,Steven Chang,Jackson Stearns,Chuck Cao,Evan Boucher,Justin Norden,Shane Earley,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,San Jose Spiders,AUDL 2017
6,2017-04-01 17:58,San Francisco FlameThrowers,104,O,1,1,Offense,Catch,Chuck Cao,Evan Boucher,,,Evan Brydon,Steven Chang,Jackson Stearns,Chuck Cao,Evan Boucher,Justin Norden,Shane Earley,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,San Jose Spiders,AUDL 2017
7,2017-04-01 17:58,San Francisco FlameThrowers,104,O,1,1,Offense,Catch,Evan Boucher,Chuck Cao,,,Evan Brydon,Steven Chang,Jackson Stearns,Chuck Cao,Evan Boucher,Justin Norden,Shane Earley,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,San Jose Spiders,AUDL 2017
8,2017-04-01 17:58,San Francisco FlameThrowers,104,O,1,1,Offense,Catch,Chuck Cao,Evan Brydon,,,Evan Brydon,Steven Chang,Jackson Stearns,Chuck Cao,Evan Boucher,Justin Norden,Shane Earley,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,San Jose Spiders,AUDL 2017
9,2017-04-01 17:58,San Francisco FlameThrowers,104,O,1,1,Offense,Catch,Evan Brydon,Steven Chang,,,Evan Brydon,Steven Chang,Jackson Stearns,Chuck Cao,Evan Boucher,Justin Norden,Shane Earley,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,San Jose Spiders,AUDL 2017
