,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2015-04-18 17:56,Atlanta Hustle,36,D,0,1,Defense,Pull,,,Matthew Gallin,7.325,Matthew Gallin,David Trett,Andy Barnhart,Tony Heath,Eric Williams,Bryan Sansbury,Chase Hammond,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Nashville NightWatch,AUDL 2015
1,2015-04-18 17:56,Atlanta Hustle,36,D,0,1,Defense,Goal,,,,,Matthew Gallin,David Trett,Andy Barnhart,Tony Heath,Eric Williams,Bryan Sansbury,Chase Hammond,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,Nashville NightWatch,AUDL 2015
2,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Jason Chow,Kevin Terry,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,Nashville NightWatch,AUDL 2015
3,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Kevin Terry,Paul Lally,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,Nashville NightWatch,AUDL 2015
4,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Paul Lally,Josh Moore,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,Nashville NightWatch,AUDL 2015
5,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Josh Moore,Kevin Terry,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,Nashville NightWatch,AUDL 2015
6,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Kevin Terry,Tom Radcliffe,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,Nashville NightWatch,AUDL 2015
7,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Tom Radcliffe,Michael Dayton,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,Nashville NightWatch,AUDL 2015
8,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Catch,Michael Dayton,Kevin Terry,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,Nashville NightWatch,AUDL 2015
9,2015-04-18 17:56,Atlanta Hustle,32,O,1,1,Offense,Goal,Kevin Terry,Javier Ortiz,,,Paul Lally,Josh Moore,Kevin Terry,Javier Ortiz,Jason Chow,Tom Radcliffe,Michael Dayton,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,Nashville NightWatch,AUDL 2015
10,2015-04-18 17:56,Atlanta Hustle,77,D,2,1,Defense,Pull,,,Matthew Gallin,8.583,Matthew Gallin,John Carden,Jake Wright,Tony Cain,Eric Williams,Jordan Bates,Frank Strasser,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,Nashville NightWatch,AUDL 2015
11,2015-04-18 17:56,Atlanta Hustle,77,D,2,1,Defense,Throwaway,,,,,Matthew Gallin,John Carden,Jake Wright,Tony Cain,Eric Williams,Jordan Bates,Frank Strasser,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,Nashville NightWatch,AUDL 2015
12,2015-04-18 17:56,Atlanta Hustle,77,D,2,1,Offense,Catch,Matthew Gallin,Eric Williams,,,Matthew Gallin,John Carden,Jake Wright,Tony Cain,Eric Williams,Jordan Bates,Frank Strasser,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,Nashville NightWatch,AUDL 2015
13,2015-04-18 17:56,Atlanta Hustle,77,D,2,1,Offense,Catch,Eric Williams,John Carden,,,Matthew Gallin,John Carden,Jake Wright,Tony Cain,Eric Williams,Jordan Bates,Frank Strasser,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,Nashville NightWatch,AUDL 2015
