,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Ben Katz,Harper Garvey,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,New York Empire,AUDL 2018
1,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Harper Garvey,Jibran Mieser,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,New York Empire,AUDL 2018
2,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Jibran Mieser,Beau Kittredge,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,New York Empire,AUDL 2018
3,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Beau Kittredge,Harper Garvey,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,New York Empire,AUDL 2018
4,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Harper Garvey,Beau Kittredge,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,New York Empire,AUDL 2018
5,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Beau Kittredge,Josh Alorro,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,New York Empire,AUDL 2018
6,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Josh Alorro,Harper Garvey,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,New York Empire,AUDL 2018
7,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Harper Garvey,Matt Stevens,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,New York Empire,AUDL 2018
8,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Catch,Matt Stevens,Beau Kittredge,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,New York Empire,AUDL 2018
9,2018-04-14 19:10,Toronto Rush,61,O,1,0,Offense,Goal,Beau Kittredge,Matt Stevens,,,Beau Kittredge,Matt Stevens,Josh Alorro,Ben Katz,Jibran Mieser,Conor Kline,Harper Garvey,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,New York Empire,AUDL 2018
