,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2018-04-14 19:04,Los Angeles Aviators,66,D,1,0,Defense,Pull,,,Matt Bennett,6.884,Joshua Zdrodowski,Robert Lewis,Mick Walter,Michael Matthis,Jerrod Wolfe,Matt Bennett,Andrew Walch,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Austin Sol,AUDL 2018
1,2018-04-14 19:04,Los Angeles Aviators,66,D,1,0,Defense,Throwaway,,,,,Joshua Zdrodowski,Robert Lewis,Mick Walter,Michael Matthis,Jerrod Wolfe,Matt Bennett,Andrew Walch,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,Austin Sol,AUDL 2018
2,2018-04-14 19:04,Los Angeles Aviators,66,D,1,0,Offense,Catch,Robert Lewis,Michael Matthis,,,Joshua Zdrodowski,Robert Lewis,Mick Walter,Michael Matthis,Jerrod Wolfe,Matt Bennett,Andrew Walch,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,Austin Sol,AUDL 2018
3,2018-04-14 19:04,Los Angeles Aviators,66,D,1,0,Offense,Catch,Michael Matthis,Matt Bennett,,,Joshua Zdrodowski,Robert Lewis,Mick Walter,Michael Matthis,Jerrod Wolfe,Matt Bennett,Andrew Walch,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,Austin Sol,AUDL 2018
4,2018-04-14 19:04,Los Angeles Aviators,66,D,1,0,Offense,Goal,Matt Bennett,Michael Matthis,,,Joshua Zdrodowski,Robert Lewis,Mick Walter,Michael Matthis,Jerrod Wolfe,Matt Bennett,Andrew Walch,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,Austin Sol,AUDL 2018
5,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Defense,Pull,,,Chase Cunningham,7.083,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,Austin Sol,AUDL 2018
6,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Defense,Throwaway,,,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,Austin Sol,AUDL 2018
7,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Jeff Loskorn,Chase Cunningham,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,Austin Sol,AUDL 2018
8,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Chase Cunningham,Ethan Pollack,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,Austin Sol,AUDL 2018
9,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Ethan Pollack,Kiran Thomas,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,Austin Sol,AUDL 2018
10,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Kiran Thomas,Chase Cunningham,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,Austin Sol,AUDL 2018
11,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Chase Cunningham,Michael Natenberg,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,Austin Sol,AUDL 2018
12,2018-04-14 19:04,Los Angeles Aviators,150,D,2,0,Offense,Catch,Michael Natenberg,,,,Michael Natenberg,Max Cook,Jeff Loskorn,Ethan Pollack,Chase Cunningham,Rory Orloff,Kiran Thomas,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,Austin Sol,AUDL 2018
