,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Defense,Pull,,,Reid Koss,6.182,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Seattle Cascades,AUDL 2015
1,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Defense,Throwaway,,,,,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,Seattle Cascades,AUDL 2015
2,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Offense,Catch,Reid Koss,Duncan Linn,,,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,Seattle Cascades,AUDL 2015
3,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Offense,Catch,Duncan Linn,Reid Koss,,,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,Seattle Cascades,AUDL 2015
4,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Offense,Throwaway,Reid Koss,,,,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,Seattle Cascades,AUDL 2015
5,2015-04-11 19:45,Los Angeles Aviators,119,D,0,1,Defense,Goal,,,,,Michael Cavanaugh,Sam Hart,Will Herold,Duncan Linn,Reid Koss,Sam Harkness,Grant Zukowski,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,Seattle Cascades,AUDL 2015
6,2015-04-11 19:45,Los Angeles Aviators,111,O,1,1,Offense,Catch,Mario O'Brien,Danny Karlinsky,,,Tom Rosatto,Joe Sefton,Mario O'Brien,Matt Rehder,Ray Illian,Danny Karlinsky,Donnie Clark,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,Seattle Cascades,AUDL 2015
7,2015-04-11 19:45,Los Angeles Aviators,111,O,1,1,Offense,Catch,Danny Karlinsky,Matt Rehder,,,Tom Rosatto,Joe Sefton,Mario O'Brien,Matt Rehder,Ray Illian,Danny Karlinsky,Donnie Clark,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,Seattle Cascades,AUDL 2015
8,2015-04-11 19:45,Los Angeles Aviators,111,O,1,1,Offense,Catch,Matt Rehder,Danny Karlinsky,,,Tom Rosatto,Joe Sefton,Mario O'Brien,Matt Rehder,Ray Illian,Danny Karlinsky,Donnie Clark,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,Seattle Cascades,AUDL 2015
9,2015-04-11 19:45,Los Angeles Aviators,111,O,1,1,Offense,Catch,Danny Karlinsky,Mario O'Brien,,,Tom Rosatto,Joe Sefton,Mario O'Brien,Matt Rehder,Ray Illian,Danny Karlinsky,Donnie Clark,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,Seattle Cascades,AUDL 2015
