,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Tournament
0,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Defense,Pull,,,Maxwell Rick,5.732,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Rochester Dragons,AUDL 2015
1,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Defense,D,,,Maxwell Rick,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,Rochester Dragons,AUDL 2015
2,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Catch,Chris Barrett,Jonathan Bain,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,Rochester Dragons,AUDL 2015
3,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Catch,Jonathan Bain,Richard Lange,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,Rochester Dragons,AUDL 2015
4,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Catch,Richard Lange,Jonathan Bain,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,Rochester Dragons,AUDL 2015
5,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Catch,Jonathan Bain,Maxwell Rick,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,Rochester Dragons,AUDL 2015
6,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Catch,Maxwell Rick,Tim Kominos,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,Rochester Dragons,AUDL 2015
7,2015-05-02 19:15,Ottawa Outlaws,92,D,1,0,Offense,Goal,Tim Kominos,Richard Lange,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Jonathan Bain,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,Rochester Dragons,AUDL 2015
8,2015-05-02 19:15,Ottawa Outlaws,107,D,1,1,Defense,Pull,,,Maxwell Rick,4.949,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Thomas Wight,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,Rochester Dragons,AUDL 2015
9,2015-05-02 19:15,Ottawa Outlaws,107,D,1,1,Defense,Goal,,,,,Tim Kominos,Maxwell Rick,Chris Barrett,Richard Lange,Maxwell Rick,Thomas Wight,Craig McGowan,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,Rochester Dragons,AUDL 2015
10,2015-05-02 19:15,Ottawa Outlaws,41,O,1,2,Offense,Catch,Patrick Stegemoeller,Dan McCune,,,Patrick Stegemoeller,Dan McCune,Matt Cameron,Wilson Gardner,Connor Fotin,Doug Urbino,Kevin Quinlan,,,,,,,,,,,,,,,,,,,,,,319,,,,,,,,,,,Rochester Dragons,AUDL 2015
11,2015-05-02 19:15,Ottawa Outlaws,41,O,1,2,Offense,Catch,Dan McCune,Patrick Stegemoeller,,,Patrick Stegemoeller,Dan McCune,Matt Cameron,Wilson Gardner,Connor Fotin,Doug Urbino,Kevin Quinlan,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,Rochester Dragons,AUDL 2015
